Event Name;Event Date;Event Location;Event Category;Event Type;Organizing Company;Company Website;Event Url
Tri for Real Triathlon #3;Sunday, August 13, 2017;Rancho Seco Park 14440 Twin Cities Road Herald , CA 95638 ;triathlon; Triathlon International Beginner;Total Body Fitness;http://www.totalbodyfitness.com/;http://www.active.com//herald-ca/water-sports/swimming-races/tri-for-real-triathlon-3-2017?int=72-3-A7
YWCA Greater Newburyport Tri for the YWCA;Sunday, March 19, 2017;YWCA Newburyport 13 Market Street Newburyport , MA 01950 ;triathlon; Triathlon Sprint;YWCA Greater Newburyport;http://ywcanewburyport.org;http://www.active.com//newburyport-ma/triathlon/races/ywca-greater-newburyport-tri-for-the-ywca-2017?int=72-3-A5
Running a Half Marathon, Marathon, Half Ironman, Ironman (or combo) in all 50 States OR 100 HALFS;Saturday, March 16, 2013 - Sunday, December 31, 2017 @ 11:00 PM (EST);Register Online at OFFICIAL WEBSITE - See more detailed info below www.halfmarathonclub.com Jersey City , NJ 07302 ;triathlon; Running Distance Running Marathon Half Marathon Ironman Beginner Jersey City, NJ; ; ;http://www.active.com//jersey-city-nj/running/distance-running-memberships/running-a-half-marathon-marathon-half-ironman-ironman-or-combo-in-all-50-states-or-100-halfs-2013?int=72-3-A2
Outlaw Triathlon 2017;Sunday, July 23, 2017;National Watersports Centre Adbolton Lane Nottingham , Nottinghamshire , United Kingdom NG12 2LU ;triathlon; Triathlon Beginner;OSB Events;http://www.osbevents.com/events/triathlon/outlaw-triathlon/;http://www.active.com//nottingham-nottinghamshire/triathlon/races/outlaw-triathlon-2017?int=72-3-A6
2016/17 SUMMER Triathlon/Duathlon Series (October 30th - April 9th);Sunday, October 30, 2016 - Sunday, April  9, 2017;Lepperton Primary School 540 Richmond Rd Lepperton Taranaki , New Zealand 4373 ;triathlon; Triathlon Sprint Beginner;Taranaki Triathlon and Multisports Club;http://www.tritaranaki.org.nz;http://www.active.com//taranaki/duathlon/races/17-summer-triathlon-duathlon-series-october-30th-april-9th-2016?int=72-3-A9
SoCal Youth Triathlon Series San Diego Family Retro Tri & Kids Splash & Dash;Sunday, June  4, 2017;South Shores Park, Mission Bay South Shores Park San Diego , CA 92109 ;triathlon; Triathlon Super Sprint Beginner San Diego, CA;TriUSCoaching;http://www.triuscoaching.com/upcoming-events;http://www.active.com//san-diego-ca/triathlon/races/socal-youth-triathlon-series-san-diego-family-retro-tri-and-kids-splash-and-dash-2017?int=72-3-A6
Aurora BayCare TOUGHMAN WI;Saturday, June 17, 2017;High Cliff State Park N7630 State Park Rd Sherwood , WI 54169 ;triathlon; Other Endurance Beginner;Dutrirun;http://www.dutrirun.com/page/show/845810-aurora-baycare-high-cliff-triathlon-june-20-2015;http://www.active.com//sherwood-wi/triathlon/races/aurora-baycare-toughman-wi-2017?int=72-3-A11
2017 Life's A Beach Triathlon Sarasota;Saturday, September 16, 2017;Lido Beach 400 Ben Franklin DR Sarasota , FL 34236 ;triathlon; Triathlon Beginner Sarasota, FL;Endeavor Racing, LLC;http://www.lifesabeachtriathlon.com;http://www.active.com//sarasota-fl/triathlon/races/life-s-a-beach-triathlon-sarasota-2017?int=72-3-A7
Sawyer Crossen Memorial Triathlon;Saturday, June  3, 2017 @  8:00 AM (CDT);Monona Community Pool 1013 Nichols Road Monona , WI 53716 ;triathlon; Triathlon Monona, WI;City of Monona Parks and Recreation; ;http://www.active.com/http://www.activekids.com/monona-wi/triathlon/classes/sawyer-crossen-memorial-triathlon-2017?int=72-3-A11
V HALF & 64 ICAN NORDHAUSEN;Sunday, August 20, 2017;Nordhausen Uthleber Str. 24, Nordhausen , DE , Germany 99735 ;triathlon; Triathlon Beginner;ican triathlon series sl;http://icantriathlon.com/;http://www.active.com//nordhausen-de/triathlon/v-half-and-64-ican-nordhausen-2017?int=72-3-A5
Race #5;Sunday, August 13, 2017 @  7:00 AM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/races/race-5-2017?int=72-3-A1
Exceleration - Youth Group;Tuesday, September 13, 2016 @  5:00 PM - Tuesday, December 13, 2016 @  7:00 PM;Templeton Park Pool 700 Templeton Drive Vancouver , BC , Canada V6G 1Z4 ;triathlon; Triathlon;Vancouver Board of Parks and Recreation; ;http://www.active.com//vancouver-bc/triathlon/classes/exceleration-youth-group-2016-25335857?int=72-3-A9
Forest of Dean Triathlon 2017;Saturday, June 10, 2017 - Sunday, June 11, 2017;Mallards Pike Park End Lydney , Gloucestershire , United Kingdom GL15 4HD ;triathlon; Triathlon International Sprint Beginner;Trimax Events;http://www.trimaxevents.com/#!forest-of-dean-triathlon/c1cwr;http://www.active.com//lydney-gloucestershire/triathlon/races/forest-of-dean-triathlon-2017?int=72-3-A7
MuncieMan September with Sprint/Oly;Saturday, September  2, 2017;Prairie Creek Reservoir 7701 So. Co. rd 565 East Selma , IN 47302 ;triathlon; Duathlon International Sprint Beginner;America Multi-Sport, Inc.;http://americamultisport.com/event/muncieman/;http://www.active.com//selma-in/duathlon/races/muncieman-september-with-sprint-oly-2017?int=72-3-A7
Super Kids Triathlon;Sunday, September 10, 2017;Rancho Seco Park 14440 Twin Cities Road Herald , CA 95638 ;triathlon; Triathlon Beginner;Total Body Fitness;http://www.totalbodyfitness.com/;http://www.active.com//herald-ca/triathlon/races/super-kids-triathlon-2017?int=72-3-A6
St Swithun's Triathlon;Sunday, July  9, 2017;St Swithun's School Alresford Road Winchester , Hampshire , United Kingdom SO21 1HA ;triathlon; Triathlon Super Sprint Sprint Beginner;Rees Leisure; ;http://www.active.com//winchester-hampshire/triathlon/races/st-swithun-s-triathlon-2017?int=72-3-A8
SST - Course 2;Monday, October 31, 2016 - Sunday, December 11, 2016;SST Headquarters Stones Corner Brisbane , QLD , Australia 4120 ;triathlon; Triathlon Beginner;Standing Start Triathlon;http://www.standingstart.com.au/;http://www.active.com//brisbane-qld/triathlon/sst-course-2-2016?int=72-3-A6
City Triathlon Club TRYstars Program One 2016;Friday, October  7, 2016 - Friday, November 18, 2016;Bayswater Waves Priestly Street Bayswater , WA , Australia 6053 ;triathlon; Triathlon Super Sprint;Triathlon Australia;http://trystars.com.au;http://www.active.com//bayswater-wa/triathlon/races/city-triathlon-club-trystars-program-one-2016?int=72-3-A3
Running a Half Marathon, Marathon, Half Ironman, Ironman (or combo) in all 50 States OR 100 HALFS;Saturday, March 16, 2013 - Sunday, December 31, 2017 @ 11:00 PM (CST);Register Online at OFFICIAL WEBSITE - See detailed info below www.halfmarathonclub.com Huntsville , AL 35741 ;triathlon; Running Distance Running Half Marathon Marathon Ironman Beginner Huntsville, AL; ; ;http://www.active.com//huntsville-al/running/distance-running-memberships/running-a-half-marathon-marathon-half-ironman-ironman-or-combo-in-all-50-states-or-100-halfs-2013?int=72-3-A8
Run a Half Marathon, Marathon, Half Ironman, Ironman (or combo) in all 50 States OR 100 HALFS;Saturday, April  6, 2013 - Monday, December 31, 2018 @ 11:00 PM (MST);Register Online at OFFICIAL WEBSITE - See more detailed info below www.halfmarathonclub.com Ft Collins , CO 80525 ;triathlon;  ; ; ;http://www.active.com//ft-collins-co/running/distance-running-memberships/run-a-half-marathon-marathon-half-ironman-ironman-or-combo-in-all-50-states-or-100-halfs-2013?int=72-3-A11
Tri To Help Maryland Indoor Triathlon Epilepsy Fundraiser;Saturday, February 25, 2017;Merritt Athletic Clubs 8757 Mylander Lane Towson , MD 21286 ;triathlon; Triathlon Sprint Beginner Towson, MD;Stroup Kids For Kids Epilepsy Foundation;http://www.stroupkidsforkids.org/race;http://www.active.com//towson-md/triathlon/races/tri-to-help-maryland-indoor-triathlon-epilepsy-fundraiser-2017?int=72-3-A9
Marlow Classic Half Iron Distance Triathlon 2017;Sunday, June 25, 2017;Marlow Higginson Park Court Garden Marlow , Buckinghamshire , United Kingdom SL72AE ;triathlon; Triathlon Half Ironman Beginner;F3 Events Ltd;http://www.f3events.co.uk;http://www.active.com//marlow-buckinghamshire/triathlon/races/marlow-classic-half-iron-distance-triathlon-2017?int=72-3-A6
Bargara Triathlon Club Membership;Saturday, December 19, 2015 - Tuesday, December 20, 2016;Bargara PO Box 8394 Bargara , QLD , Australia 4670 ;triathlon; Triathlon; ; ;http://www.active.com//bargara-qld/triathlon/races/bargara-triathlon-club-membership-2015?int=72-3-A8
7th Annual Triathlon Business International Conference 2017;Sunday, January 22, 2017 - Tuesday, January 24, 2017;Fairmont Hotel/Dallas Tx 1717 N Akard St Dallas , TX 75201 ;triathlon; Triathlon Dallas, TX;Triathlon Business International;http://www.triathlonbusinessintl.com;http://www.active.com//dallas-tx/triathlon/conferences/7th-annual-triathlon-business-international-conference-2017?int=72-3-A9
Terra Tri Indoor winter triathlon series;Sunday, December 18, 2016 - Sunday, February 12, 2017;Lighthouse Fitness 3333 W Hefner Rd Oklahoma City , OK 73120 ;triathlon; Triathlon Super Sprint Beginner Oklahoma City, OK;Terra Tri LLC;http://www.terratri.com/new-events/;http://www.active.com//oklahoma-city-ok/triathlon/races/terra-tri-indoor-winter-triathlon-series-2016?int=72-3-A3
Race #3;Sunday, July  9, 2017 @  7:00 AM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/races/race-3-2017?int=72-3-A10
Fearless Endurance Triathlon Club and Coaching;Wednesday, September 21, 2016 @  9:59 PM (PDT) - Sunday, December 31, 2017 @  9:59 PM (PST);Various locations 25 Waterworks Way Irvine , CA 92606 ;triathlon; Triathlon Beginner Irvine, CA; ; ;http://www.active.com//irvine-ca/water-sports/swimming-memberships/fearless-endurance-triathlon-club-and-coaching-2016?int=72-3-A8
2017 Solana Beach Triathlon, Duathlon & Aquabike;Sunday, July 30, 2017;  Fletcher Cove Solana Beach , CA 92075 ;triathlon; Duathlon Sprint Beginner;KOZ Events;http://www.kozevents.com/Triathlons/Solana_Beach_Triathlon/Race_Information.htm;http://www.active.com//solana-beach-ca/duathlon/races/solana-beach-triathlon-duathlon-and-aquabike-2017?int=72-3-A6
Mary Meyer Life Fitness Pool Swim Workout;Friday, February  7, 2014 @  3:00 AM (PST) - Tuesday, December 31, 2019 @  4:00 AM (PST);Queen Anne Pool Q.A. pool 1920 1st Ave W Seattle , WA 98119 ;triathlon; Water Sports Seattle, WA; ;http://www.marymeyerlifefitness.com;http://www.active.com//seattle-wa/water-sports/swimming-training-plans/mary-meyer-life-fitness-pool-swim-workout-2014?int=72-3-A4
Sizzling Sprint & Youth Tri;Sunday, July 16, 2017;Vint Hill Larry Weeks Outdoor Pool 4248 Bludau Drive Warrenton , VA 20187 ;triathlon; Triathlon Sprint Beginner Warrenton, VA;ATP Productions;http://rev3tri.com;http://www.active.com//warrenton-va/triathlon/races/sizzling-sprint-and-youth-tri-2017?int=72-3-A1
Mount Martha Sufferfest Triathlon Festival;Saturday, November 19, 2016 - Sunday, November 20, 2016;Mount Martha watson rd mount martha , VIC , Australia 3934 ;triathlon; Triathlon International Sprint Beginner;XOSIZE;http://www.morningtontriathlon.com/kidsfest.html;http://www.active.com//mount-martha-vic/triathlon/races/mount-martha-sufferfest-triathlon-festival-2016?int=72-3-A5
Indoor Triathlon USA: Chicago 2017;Monday, March  5, 2018;FFC Union Station 444 W Jackson Street Chicago , IL 60606 ;triathlon; Triathlon Beginner Chicago, IL;Indoor Triathlon USA;http://www.IndoorTriathlonUSA.com;http://www.active.com//chicago-il/triathlon/races/indoor-triathlon-usa-chicago-2017-2018?int=72-3-A8
The View Indoor Triathlon;Saturday, November 19, 2016;The View Community Center 13500 Byars Road Grandview , MO 64030 ;triathlon; Triathlon Sprint Beginner;The View Community Center;https://www.grandviewparks.org/wbwsc/webtrac.wsc/wbsearch.html?wbsi=832c4cb3-e605-9aa5-1714-5d2368e45d23&ampandxxmod=ar;http://www.active.com//grandview-mo/triathlon/races/the-view-indoor-triathlon-2016?int=72-3-A10
TA Club Affiliation 2016/17;Wednesday, June  1, 2016 - Wednesday, May 31, 2017;Triathlon Australia Ltd Suite 504, 64-76 Kippax Street Surrey Hills , NSW , Australia 2010 ;triathlon; Triathlon;Triathlon Australia; ;http://www.active.com//surrey-hills-nsw/triathlon/ta-club-affiliation-17-2016?int=72-3-A9
Race #4;Sunday, July 30, 2017 @  7:00 AM;  871 Riverland Dr Charleston , SC 29412.0 ;triathlon; Triathlon Charleston, SC; ; ;http://www.active.com//charleston-sc/triathlon/classes/race-4-2017-0?int=72-3-A2
Tuckahoe Triathlon Sprint & Olympic distance;Sunday, July 30, 2017;Beesley's Point 912 North Shore Road Beesley&#x27ands Point , NJ 08223 ;triathlon; Triathlon International Sprint Beginner;Du City Tri Runs, Inc.;http://www.citytri.com;http://www.active.com//beesley-s-point-nj/duathlon/races/tuckahoe-triathlon-sprint-and-olympic-distance-2017?int=72-3-A9
Windsor & Eton Super Sprint Triathlon;Saturday, May  6, 2017;Dorney Lake Eton College Rowing Centre Dorney Lake Windsor , Berkshire , United Kingdom SL4 6QP ;triathlon; Triathlon Super Sprint Beginner;F3 Events Ltd; ;http://www.active.com//windsor-berkshire/triathlon/races/windsor-and-eton-super-sprint-triathlon-2017?int=72-3-A4
TRI for FUN Triathlon #1;Saturday, June 10, 2017;Rancho Seco Park 14440 Twin Cities Road Herald , CA 95638 ;triathlon; Duathlon Super Sprint Sprint Beginner;Total Body Fitness;http://www.totalbodyfitness.com/;http://www.active.com//herald-ca/duathlon/races/tri-for-fun-triathlon-1-2017?int=72-3-A10
NOW Tri-Master Series 2017;Saturday, October  1, 2016 - Friday, September  1, 2017;Boulder Junction Community Center 5392 Park Street Boulder Junction , WI 54512 ;triathlon; Triathlon Beginner;Boulder Junction Chamber of Commerce;http://www.NOWseriestri.com;http://www.active.com//boulder-junction-wi/triathlon/races/now-tri-master-series-2017-2016?int=72-3-A9
Exceleration - Youth Group;Wednesday, September 14, 2016 @  5:00 PM - Wednesday, December 14, 2016 @  7:15 PM;Templeton Park Pool 700 Templeton Drive Vancouver , BC , Canada V6G 1Z4 ;triathlon; Triathlon;Vancouver Board of Parks and Recreation; ;http://www.active.com//vancouver-bc/triathlon/classes/exceleration-youth-group-2016-25335861?int=72-3-A11
Running a Half Marathon, Marathon, Half Ironman, Ironman (or combo) in all 50 States OR 100 HALFS;Saturday, April  6, 2013 - Monday, December 31, 2018 @ 11:00 PM (CST);Register online at OFFICIAL WEBSITE - See more detailed info below www.halfmarathonclub.com Chicago , IL 60606 ;triathlon; Running Distance Running Half Marathon Marathon Ironman Beginner Chicago, IL; ; ;http://www.active.com//chicago-il/running/distance-running-memberships/running-a-half-marathon-marathon-half-ironman-ironman-or-combo-in-all-50-states-or-100-halfs-2013?int=72-3-A7
Sovereign Kinloch Triathlon - Sunday, 12th February 2017;Sunday, February 12, 2017;  Kinloch Kinloch Kinloch , New Zealand 3385 ;triathlon; Triathlon 5K Super Sprint Sprint Beginner;Tri NZ; ;http://www.active.com//kinloch/triathlon/races/sovereign-kinloch-triathlon-sunday-12th-february-2017?int=72-3-A2
Tri NT Try Before You Buy (TBYB) 16/17;Friday, July 22, 2016 - Friday, June 30, 2017;KATHERINE Active Feet Program Macfarlane Primary School KATHERINE , NT , Australia 0851 ;triathlon; Running Beginner;Triathlon Northern Territory;http://www.triathlon.org.au/State_Associations/NT/Northern_Territory_Home.htm;http://www.active.com//katherine-nt/running/tri-nt-try-before-you-buy-tbyb-16-17-2016?int=72-3-A5
Conquer The Chilterns - Half Iron Distance Triathlon;Sunday, September 17, 2017;Hambleden Estate Culden Faw Fawley Henley on Thames , United Kingdom RG9 3AP ;triathlon; Triathlon Beginner;F3 Events Ltd;http://www.f3events.co.uk;http://www.active.com//henley-on-thames/triathlon/races/conquer-the-chilterns-half-iron-distance-triathlon-2017?int=72-3-A2
Running a Half Marathon, Marathon, Half Ironman, Ironman (or combo) in all 50 States OR 100 HALFS;Saturday, March 16, 2013 - Sunday, December 31, 2017 @ 11:59 PM (EST);Register online at OFFICIAL WEBSITE - See detailed info below www.halfmarathonclub.com Tampa , FL 33606 ;triathlon; Running Distance Running Half Marathon Marathon Ironman Beginner Tampa, FL; ; ;http://www.active.com//tampa-fl/running/distance-running-memberships/running-a-half-marathon-marathon-half-ironman-ironman-or-combo-in-all-50-states-or-100-halfs-2013?int=72-3-A4
Intersport Townsville Triathlon Festival - Big Weekend PACKAGES;Friday, August 18, 2017 - Sunday, August 20, 2017;Townsville The Strand Townsville , QLD , Australia 4810 ;triathlon; Triathlon;Townsville Triathlon Festival;http://www.townsvilletrifestival.org.au;http://www.active.com//townsville-qld/triathlon/races/intersport-townsville-triathlon-festival-big-weekend-packages-2017?int=72-3-A8
Playtri Get Fit Program;Monday, May 16, 2016 - Tuesday, May 16, 2017;Playtri Store 6465 E. Mockingbird Ln Suite 350 Dallas , TX 75214 ;triathlon; Fitness Beginner Dallas, TX;Playtri Racing;http://www.playtri.com/group#703;http://www.active.com//dallas-tx/triathlon/camps/playtri-get-fit-program-2016-22492231?int=72-3-A6
Triathlon Training Beg. Swim Lessons - Sun 1:30pm;Sunday, November 13, 2016 @  1:30 PM (PST) - Sunday, December  4, 2016 @  2:30 PM (PST);Rose Bowl Aquatics Center 360 North Arroyo Pasadena , CA 91103 ;triathlon; Water Sports Pasadena, CA;Rose Bowl Aquatics Center; ;http://www.active.com/http://www.activekids.com/pasadena-ca/water-sports/swimming-classes/triathlon-training-beg-swim-lessons-sun-1-30pm-2016-27525798?int=72-3-A3
Fugitive Sprint & Olympic Distance Triathlon 2017;Sunday, July 16, 2017;Marlow Higginson Park Court Garden Marlow , Buckinghamshire , United Kingdom SL72AE ;triathlon; Triathlon International Sprint Beginner;F3 Events Ltd;http://www.f3events.co.uk;http://www.active.com//marlow-buckinghamshire/triathlon/races/fugitive-sprint-and-olympic-distance-triathlon-2017?int=72-3-A5
