Event Name;Event Date;Event Location;Event Category;Event Type;Organizing Company;Company Website;Event Url
V HALF & 64 ICAN NORDHAUSEN;Sunday, August 20, 2017;Nordhausen Uthleber Str. 24, Nordhausen , DE , Germany 99735 ;triathlon; Triathlon Beginner;ican triathlon series sl;http://icantriathlon.com/;http://www.active.com//nordhausen-de/triathlon/v-half-and-64-ican-nordhausen-2017?int=72-3-A2602f02ad-3cc4-49cf-bb1e-6a484f889e2c
Folsom Lake International Triathlon;Saturday, May 13, 2017;Granite Beach 8000 Douglas Blvd. Granite Bay , CA 95746 ;triathlon; Water Sports Beginner Granite Bay, CA;Total Body Fitness;http://www.totalbodyfitness.com/;http://www.active.com//granite-bay-ca/water-sports/swimming-races/folsom-lake-international-triathlon-2017?int=72-3-A37d40c981-8fd3-4aa7-a3fd-c55f082cf724
2017 Ironman 70.3 Buffalo Springs Lake Triathlon;Sunday, June 25, 2017;Buffalo Springs Lake 9999 High Meadow Road Lubbock , TX 79404 ;triathlon; Triathlon Lubbock, TX;BSLT Triathlon Inc_WTC;http://buffalospringslaketriathlon.com/nw/;http://www.active.com//lubbock-tx/triathlon/races/ironman-70-3-buffalo-springs-lake-triathlon-2017?int=72-3-A46578dfd4-ed48-4bb7-8f4c-a3ba3735630a
TOUGHMAN MN;Sunday, July 30, 2017 - Monday, July 31, 2017;Paradise Park 11031 Stitson Ave Chisago City , MN 55013 ;triathlon; Triathlon Sprint Beginner;Dutrirun;http://www.dutrirun.com/page/show/845808-chisago-lakes-triathlon-july-26-2015;http://www.active.com//chisago-city-mn/triathlon/races/toughman-mn-2017?int=72-3-A5924f6434-0d52-4e04-b686-782f7d3b122c
Atlantic City Triathlon 2017;Saturday, August  5, 2017;Bader Field 601 N. Albany Ave. Atlantic City , NJ 08401 ;triathlon; Triathlon International Sprint Beginner;DelMoSports, LLC;http://delmosports.com/atlantic-city-triathlon-new-jersey-triathlon/;http://www.active.com//atlantic-city-nj/triathlon/races/atlantic-city-triathlon-2017?int=72-3-A679e5bb29-b282-48bc-b0e3-44fbfbb6ab02
Seaside Triathlon and Duathlon;Sunday, June 11, 2017;Seaside Park 1 Barnum Dyke Bridgeport , CT 06605 ;triathlon; Duathlon Sprint Beginner;Trifitness;http://www.trifitness.net/events/seaside.html;http://www.active.com//bridgeport-ct/duathlon/races/seaside-triathlon-and-duathlon-2017?int=72-3-A7772ba7dd-e72e-4278-900c-78c6ebfdeb97
San Diego Triathlon Series Awards Banquet 2016;Sunday, December  4, 2016;Royal Banquet 8990 Miramar Road #200 San Diego , CA 92126 ;triathlon; Triathlon Beginner San Diego, CA;KOZ Events;http://www.sdtriseries.com/points-competition;http://www.active.com//san-diego-ca/triathlon/races/san-diego-triathlon-series-awards-banquet-2016?int=72-3-A8a4cbd286-769c-43db-abbb-79f271371b3c
Tri To Help Maryland Indoor Triathlon Epilepsy Fundraiser;Saturday, February 25, 2017;Merritt Athletic Clubs 8757 Mylander Lane Towson , MD 21286 ;triathlon; Triathlon Sprint Beginner Towson, MD;Stroup Kids For Kids Epilepsy Foundation;http://www.stroupkidsforkids.org/race;http://www.active.com//towson-md/triathlon/races/tri-to-help-maryland-indoor-triathlon-epilepsy-fundraiser-2017?int=72-3-A95179fc53-760e-4d68-b066-6317c5754739
Callaway Gardens Sprint Triathlon and Duathlon;Saturday, June 17, 2017;Callaway Gardens Robin Lake Beach Callway Gardens Pine Mountain , GA 31822 ;triathlon; Triathlon 1K Sprint Beginner;TriColumbusGa;http://www.tricolumbusga.com;http://www.active.com//pine-mountain-ga/running/distance-running-races/callaway-gardens-sprint-triathlon-and-duathlon-2017?int=72-3-A10d3077a3e-e4bc-4f18-8ddb-c2642c26e6cf
Anthem Merrill Ranch Triathlon;Saturday, March 18, 2017;Merrill Ranch Community Center 3200 North Anthem Way Florence , AZ 85132 ;triathlon; Triathlon Super Sprint Sprint Beginner Florence, AZ;4 Peaks Racing;http://4peaksracing.com/events/merrill-ranch-2017/;http://www.active.com//florence-az/triathlon/races/anthem-merrill-ranch-triathlon-2017?int=72-3-A1123b1a0d5-348a-4743-88f9-24772dbf0cdc
Running a Half Marathon, Marathon, Half Ironman, Ironman (or combo) in all 50 States OR 100 HALFS;Saturday, March 16, 2013 - Sunday, December 31, 2017 @ 11:00 PM (EST);Register Online at OFFICIAL WEBSITE - See more detailed info below www.halfmarathonclub.com Jersey City , NJ 07302 ;triathlon; Running Distance Running Marathon Half Marathon Ironman Beginner Jersey City, NJ; ; ;http://www.active.com//jersey-city-nj/running/distance-running-memberships/running-a-half-marathon-marathon-half-ironman-ironman-or-combo-in-all-50-states-or-100-halfs-2013?int=72-3-A1330134c0-8dd3-42f7-a4ed-d3bfc2ac3239
High Desert Triathlon 5 Nov 2016;Saturday, November  5, 2016;Edwards AFB 207 W. Popson Ave Edwards AFB , CA 93523 ;triathlon; Triathlon Sprint International Beginner;High Desert Triathlon;http://www.highdeserttriathlon.com;http://www.active.com//edwards-afb-ca/triathlon/races/high-desert-triathlon-5-nov-2016?int=72-3-A2beff5a0a-7b52-4004-8aba-2aa82e7db575
3rd HALF & FULL ICAN AMSTERDAM 2017;Sunday, June 25, 2017;Amsterdam Omval Amstel , NL , Netherlands 1096 GG ;triathlon; Triathlon Beginner;ican triathlon series sl;http://icantriathlon.com/;http://www.active.com//amstel-nl/triathlon/races/3rd-half-and-full-ican-amsterdam-2017?int=72-3-A396c59caf-3ea0-4602-9285-aa0c0d7dfa80
Farum mini tri;Saturday, March 18, 2017;Farum SvГёmmehal Farum Park 20 Farum , Denmark 3520 ;triathlon; Triathlon Beginner;Races; ;http://www.active.com//farum/triathlon/races/farum-mini-tri-2017?int=72-3-A41f5d7651-0bb0-46eb-beef-955621144b35
Westfields Triathlon Powered by Rev3;Sunday, April 30, 2017;Cub Run Recreation Center 4630 Stonecroft Boulevard Chantilly , VA 20151 ;triathlon; Triathlon Sprint Beginner;ATP Productions;http://rev3tri.com/westfields/westfields-news/;http://www.active.com//chantilly-va/triathlon/races/westfields-triathlon-powered-by-rev3-2017?int=72-3-A584eb60b5-000d-41cc-9d57-9d92f727ebd6
Triathlon Training Programs;Monday, September  3, 2012 @ 11:59 PM (PDT) - Saturday, December 31, 2016 @ 11:59 PM (PST);On-Line  Rancho Cucamonga , CA 91701 ;triathlon; Triathlon 5 Mile Ultra 1K 5K Half Marathon Marathon 1 Mile 10K Ironman International Sprint Half Ironman Beginner Rancho Cucamonga, CA; ;http://www.coach-tony.com;http://www.active.com//rancho-cucamonga-ca/triathlon/races/triathlon-training-programs-2012?int=72-3-A67cf389c3-eb7c-4a74-8b25-5d4131f8beca
Running a Half Marathon, Marathon, Half Ironman, Ironman (or combo) in all 50 States OR 100 HALFS;Saturday, April  6, 2013 - Monday, December 31, 2018 @ 11:00 PM (CST);Register online at OFFICIAL WEBSITE - See more detailed info below www.halfmarathonclub.com Chicago , IL 60606 ;triathlon; Running Distance Running Half Marathon Marathon Ironman Beginner Chicago, IL; ; ;http://www.active.com//chicago-il/running/distance-running-memberships/running-a-half-marathon-marathon-half-ironman-ironman-or-combo-in-all-50-states-or-100-halfs-2013?int=72-3-A7138a7569-50f2-4b5f-9d98-e188b30b2766
Terra Tri Indoor winter triathlon series;Sunday, December 18, 2016 - Sunday, February 12, 2017;Lighthouse Fitness 3333 W Hefner Rd Oklahoma City , OK 73120 ;triathlon; Triathlon Super Sprint Beginner Oklahoma City, OK;Terra Tri LLC;http://www.terratri.com/new-events/;http://www.active.com//oklahoma-city-ok/triathlon/races/terra-tri-indoor-winter-triathlon-series-2016?int=72-3-A8290c8029-027b-416b-8368-1456b915880f
2017 Hansen Dam Triathlon;Sunday, August 20, 2017;Hansen Dam Aquatic Center 11798 Foothill Boulevard Lake View Terrace , CA 91342 ;triathlon; Triathlon Sprint International Beginner;Hansen Dam Triathlon;http://hdtri.com;http://www.active.com//lake-view-terrace-ca/triathlon/races/hansen-dam-triathlon-2017?int=72-3-A9de39ca40-af56-460e-8db3-49c78a89d02a
The View Indoor Triathlon;Saturday, November 19, 2016;The View Community Center 13500 Byars Road Grandview , MO 64030 ;triathlon; Triathlon Sprint Beginner;The View Community Center;https://www.grandviewparks.org/wbwsc/webtrac.wsc/wbsearch.html?wbsi=832c4cb3-e605-9aa5-1714-5d2368e45d23&amp;xxmod=ar;http://www.active.com//grandview-mo/triathlon/races/the-view-indoor-triathlon-2016?int=72-3-A10853b1bb9-0512-4769-9d6a-29ea17ea6802
Running a Half Marathon, Marathon, Half Ironman, Ironman (or combo) in all 50 States OR 100 HALFS;Saturday, March 16, 2013 - Sunday, December 31, 2017 @ 11:59 PM (EST);Register online at OFFICIAL WEBSITE - See detailed info below www.halfmarathonclub.com Tampa , FL 33606 ;triathlon; Running Distance Running Half Marathon Marathon Ironman Beginner Tampa, FL; ; ;http://www.active.com//tampa-fl/running/distance-running-memberships/running-a-half-marathon-marathon-half-ironman-ironman-or-combo-in-all-50-states-or-100-halfs-2013?int=72-3-A11fa4b2fb0-2be7-4b9c-8c68-fc116d13b939
SST - Course 2;Monday, October 31, 2016 - Sunday, December 11, 2016;SST Headquarters Stones Corner Brisbane , QLD , Australia 4120 ;triathlon; Triathlon Beginner;Standing Start Triathlon;http://www.standingstart.com.au/;http://www.active.com//brisbane-qld/triathlon/sst-course-2-2016?int=72-3-A145832adf-ef78-4aa2-bf3a-e25d1fc787ed
TriAthy 2017;Saturday, June  3, 2017; ;triathlon; Triathlon Super Sprint Sprint International Beginner;TriAthy;http://www.triathy.com;http://www.active.com//athy-kildare/triathlon/races/triathy-2017?int=72-3-A2e4599169-147a-4206-b25a-8d6185ba75d4
Club LaSanta Sprint tri 2017;Wednesday, June  7, 2017 - Wednesday, June 28, 2017;FuresГёbad Frederiksborgvej 101 VГ¦rlГёse , Denmark 3500 ;triathlon; Triathlon Sprint Beginner;Races;http://lapioraces.dk/CLS-Sprint-TRI-2016;http://www.active.com//v-rl-se/triathlon/races/club-lasanta-sprint-tri-2017?int=72-3-A37c9c0b26-8d7a-4817-af70-288aebdfb4cb
Running a Half Marathon, Marathon, Half Ironman, Ironman (or combo) in all 50 States OR 100 HALFS;Saturday, March 16, 2013 - Sunday, December 31, 2017 @ 11:00 PM (PST);Register Online at OFFICIAL WEBSITE - See more detailed info below www.halfmarathonclub.com Burbank , CA 91504 ;triathlon; Running Distance Running Half Marathon Marathon Ironman Beginner Burbank, CA; ; ;http://www.active.com//burbank-ca/running/distance-running-memberships/running-a-half-marathon-marathon-half-ironman-ironman-or-combo-in-all-50-states-or-100-halfs-2013?int=72-3-A495edf4c1-433e-447a-9b71-d5a04254db83
Trailathlon;Saturday, November 12, 2016;Behind Haw River Canoe & Kayak Co. 6079 Swepsonville-Saxapahaw Rd Saxapahaw , NC 27253 ;triathlon; Triathlon Beginner;The Haw River Trail;https://www.facebook.com/events/342936582706373/;http://www.active.com//saxapahaw-nc/triathlon/races/trailathlon-2016?int=72-3-A5bb38ed82-00c7-49a9-9488-9bb8a703f064
Abersoch Triathlon 2017;Saturday, June 17, 2017;Abersoch Golf Road Abersoch , Gwynedd , United Kingdom LL53 7EF ;triathlon; Triathlon International Sprint Beginner;Sensation Group;http://www.abersochtriplecrown.com;http://www.active.com//abersoch-gwynedd/triathlon/races/abersoch-triathlon-2017?int=72-3-A6952e7d19-c88a-4e5a-933a-b09b08973d77
HITS Triathlon Series - Hague, NY 2017;Saturday, June 24, 2017 - Sunday, June 25, 2017;Hague, NY Town of Hague Beach Park 9060 Lake Shore Dr Hague , NY 12836 ;triathlon; Triathlon Sprint International Beginner;HITS, Inc.;http://www.hitstriathlonseries.com;http://www.active.com//hague-ny/triathlon/races/hits-triathlon-series-hague-ny-2017-25380707?int=72-3-A754d30b35-bd72-4acd-80ec-8e186de892ad
Chasing Caterpillars Triathlon 2017;Sunday, February 19, 2017;Chasing Caterpillars Triathlon Sailfish Splash Park 931 SE Ruhnke Street Stuart , FL 34994 ;triathlon; Triathlon Sprint Beginner Stuart, FL;Chasing Caterpillars Sports, LLC;http://www.cctriathlon.com;http://www.active.com//stuart-fl/triathlon/races/chasing-caterpillars-triathlon-2017?int=72-3-A8572333af-c0e9-4c9b-b740-e044d49d8589
28th Annual West Point Triathlon 2017;Sunday, August 20, 2017;West Point, NY Camp Buckner Patton Road West Point , NY 10996 ;triathlon; Triathlon Sprint Beginner;West Point Triathlon Team;http://www.usma.edu/triathlon/SitePages/West%20Point%20Triathlon.aspx;http://www.active.com//west-point-ny/triathlon/races/28th-annual-west-point-triathlon-2017?int=72-3-A98222e2be-c8cd-42fb-8e0f-f90cdf5e6bba
2017 Wilde Storm Challenge;Sunday, April  2, 2017;Nathan Benderson Park 5851 Nathan Benderson Circle Sarasota , FL 34235 ;triathlon; Triathlon Sprint Sarasota, FL;Sarasota Storm Tri Club;http://StormChallenge.com;http://www.active.com//sarasota-fl/running/distance-running/wilde-storm-challenge-2017?int=72-3-A10d01f87b4-cf96-4125-add5-78dae67b7d9e
The Golden State Triathlon;Sunday, October  8, 2017;Discovery Park, Sacramento 1600 Garden Highway Sacramento , CA 95833 ;triathlon; Triathlon Sprint Beginner Sacramento, CA;Total Body Fitness;http://www.totalbodyfitness.com/;http://www.active.com//sacramento-ca/triathlon/races/the-golden-state-triathlon-2017?int=72-3-A11b40b9dd8-276e-4258-8f61-51ac837f2d6b
Red Hills Triathlon 2017;Saturday, March 25, 2017;Alfred B. Maclay State Park 3540 Thomasville Rd Tallahassee , FL 32309 ;triathlon; Triathlon Sprint Beginner Tallahassee, FL;Red Hills Triathlon;http://www.redhillstri.com;http://www.active.com//tallahassee-fl/triathlon/races/red-hills-triathlon-2017?int=72-3-A1cb8b0500-2646-49ac-b458-820d180fc1c5
TriByKnight Triathlon;Saturday, May  6, 2017;Wartburg College 100 Wartburg Ave Waverly , IA 50677 ;triathlon; Triathlon Sprint Beginner;Wartburg College;http://www.scheelscommunity.com/events/tribyknight/;http://www.active.com//waverly-ia/triathlon/races/tribyknight-triathlon-2017?int=72-3-A2a3110ab7-052a-450d-a3a5-f19dbc147123
Iron Fitness Ultra Indoor multisport event;Sunday, December 11, 2016;Columbia Association Supreme Sports Club 7080 Deepage Drive Columbia , MD 21045 ;triathlon; Triathlon Beginner Columbia, MD;Be More Coaching and Events;http://tri2bemore.com/iron-fitness-140min-indoor-triathlon-challenge/;http://www.active.com//columbia-md/duathlon/races/iron-fitness-ultra-indoor-multisport-event-2016?int=72-3-A33e3167af-3577-4e50-a2d0-72ad186dc651
IRONMAN 70.3 Costa Rica 2017;Sunday, June 18, 2017;Playa del Coco, Guanacaste 151 Coco Playa del Coco , Guanacaste , Costa Rica 50503 ;triathlon; Triathlon Half Ironman;Miami Tri Events;http://ironman.com/costarica70.3;http://www.active.com//playa-del-coco-guanacaste/triathlon/races/ironman-70-3-costa-rica-2017?int=72-3-A4dcaf8f16-0bf9-4238-bddf-cf2d9069157d
Intersport Townsville Triathlon Festival;Friday, August 18, 2017 - Sunday, August 20, 2017;Townsville The Strand Townsville , QLD , Australia 4810 ;triathlon; Water Sports Beginner;Townsville Triathlon Festival;http://www.townsvilletrifestival.org.au;http://www.active.com//townsville-qld/running/distance-running-races/intersport-townsville-triathlon-festival-2017?int=72-3-A5930991ab-6f61-495f-abc9-ee8df8a2d019
2016 BATC Membership;Tuesday, January 12, 2016 @ 11:59 PM (EST) - Saturday, December 31, 2016 @ 11:59 PM (EST);Baltimore  Baltimore , MD 21224 ;triathlon; Triathlon Sprint International Baltimore, MD; ;http://www.baltimoretriathlon.org;http://www.active.com//baltimore-md/triathlon/memberships/batc-membership-2016?int=72-3-A678e6bc07-391e-4911-aee9-ed6ccb875881
2017 Ironman Lake Placid Camp (140.6 & 70.3)- South Shore TRI Coach;Friday, June 23, 2017 - Monday, June 26, 2017;Lake Placid mirror lake drive Lake Placid , NY 12946 ;triathlon; Triathlon Ironman Half Ironman Lake Placid, NY;South Shore TRI Coach;http://southshoretricoach.com/imlpcamp/;http://www.active.com//lake-placid-ny/triathlon/clinics/ironman-lake-placid-camp-140-6-and-70-3-south-shore-tri-coach-2017?int=72-3-A792063f70-e69c-4138-a790-d2e273ba68f7
Rocky Hill Triathlon 2017;Saturday, March 11, 2017;Exeter Union High School 505 Rocky Hill Dr Exeter , CA 93221 ;triathlon; Triathlon International Sprint Beginner;Rocky Hill Triathlon;http://www.rockyhilltriathlon.com;http://www.active.com//exeter-ca/triathlon/races/rocky-hill-triathlon-2017?int=72-3-A801450dbf-0876-4231-b7ea-20c6894346ac
Cannes International Triathlon 2017;Sunday, April 16, 2017;NDCA Bd de la Croisette Cannes , France 06400 ;triathlon; Triathlon;Cannes International Triathlon;http://www.cannes-international-triathlon.com;http://www.active.com//cannes/triathlon/races/cannes-international-triathlon-2017?int=72-3-A9d4f75c0f-75a0-4889-b1df-15558fb873fb
Indoor Triathlon USA: Denver 2017;Sunday, February 26, 2017;Northglenn Recreation Center 11701 Community Center drive Northglenn , CO 80233 ;triathlon; Triathlon Beginner;Indoor Triathlon USA;http://www.IndoorTriathlonUSA.com;http://www.active.com//northglenn-co/triathlon/races/indoor-triathlon-usa-denver-2017?int=72-3-A101c7bf075-1c2c-46db-825d-7fd6ee1709ab
TRI CLEAR LAKE;Saturday, June 10, 2017;State Park Beach 6490 South Shore Dr. Clear Lake , IA 50428 ;triathlon; Triathlon Sprint;Clear Lake Chamber of Commerce;http://www.triclearlake.com;http://www.active.com//clear-lake-ia/triathlon/races/tri-clear-lake-2017?int=72-3-A1112608864-c946-4e1f-bd48-49958ddc1719
IRONMAN 70.3 PUCON;Sunday, January 15, 2017;Playa Grande Pucon, Region de la Araucania Miguel Ansorena 121 PucГіn IX RegiГіn Region de la Araucania , Chile 4920000 ;triathlon; Triathlon Half Ironman;Club Deportivo Universidad Catolica_WTC;http://www.ironman.com/triathlon/events/americas/ironman-70.3/pucon.aspx;http://www.active.com//region-de-la-araucania/triathlon/races/ironman-70-3-pucon-2017?int=72-3-A10d68cbd1-f8e8-464a-8e75-28ba03c80cb2
2017 IRONMAN 70.3 Puerto Rico;Sunday, March 19, 2017;Caribe Hilton 1 San Geronimo Street San Juan , PR 00901 ;triathlon; Triathlon Half Ironman Beginner;BN Sports, LLC_WTC;http://www.ironman.com/puertorico70.3;http://www.active.com//san-juan-pr/triathlon/races/ironman-70-3-puerto-rico-2017?int=72-3-A20d9e2553-8221-4ac1-8a0e-fbe18e8c2358
Outlaw Half: Holkham 2017;Sunday, July  2, 2017;Holkham Hall Holkham Wells-next-the-Sea , Norfolk , United Kingdom NR23 1AB ;triathlon; Triathlon Beginner;OSB Events;http://www.osbevents.com/events/triathlon/outlaw-half-holkham;http://www.active.com//wells-next-the-sea-norfolk/triathlon/races/outlaw-half-holkham-2017?int=72-3-A3160d180f-e98d-4fd7-8f2a-ddc71322939e
Running a Half Marathon, Marathon, Half Ironman, Ironman (or combo) in all 50 States OR 100 HALFS;Saturday, March 16, 2013 - Sunday, December 31, 2017 @ 11:59 PM (CST);Register Online at OFFICIAL WEBSITE - See more detailed info below www.halfmarathonclub.com Kansas City , MO 64113 ;triathlon; Running Distance Running Marathon Half Marathon Ironman Beginner Kansas City, MO; ; ;http://www.active.com//kansas-city-mo/running/distance-running-memberships/running-a-half-marathon-marathon-half-ironman-ironman-or-combo-in-all-50-states-or-100-halfs-2013?int=72-3-A47be396a9-7973-4d07-a8e6-12529a8a0b98
Hope For Crohn's Blue Wave Triathlon/Duathlon;Saturday, June  3, 2017;McNears Beach County Park 201 Contera Way San Rafael , CA 94901 ;triathlon; Triathlon Sprint Beginner San Rafael, CA;Rachel A. Bonner Hope For Crohn&#x27;s;http://www.hfcbluewavetriathlon.homestead.com;http://www.active.com//san-rafael-ca/duathlon/races/hope-for-crohn-s-blue-wave-triathlon-duathlon-2017?int=72-3-A5d4f95932-9a25-4bf4-a5fa-9d517ed74fe7
Triathlon Swimming: Learn to Swim (Total Immersion);Monday, November 28, 2016 - Wednesday, December 14, 2016;Waterside Fitness & Swim Club 901 6th St SW Washington , DC 20024 ;triathlon; Water Sports Beginner Washington, DC;OnPoint Fitness;http://www.onpointfitness.com;http://www.active.com//washington-dc/water-sports/swimming-classes/triathlon-swimming-learn-to-swim-total-immersion-2016-25891002?int=72-3-A6a7237b71-4c38-44cc-bec0-1a324dfe0363
2017 Bengal Triathlon;Friday, April 21, 2017 - Saturday, April 22, 2017;Idaho State University Reed Gym 936 Martin Luther King, Jr Drive Building #45 Pocatello , ID 83209 ;triathlon; Triathlon Sprint Beginner;Pocatello Triathlon Club; ;http://www.active.com//pocatello-id/triathlon/races/bengal-triathlon-2017?int=72-3-A751d3e7ce-2d7f-406b-9a29-0816603e6891
